Item id;Child;Brand;DesignerId;SKU;Price;Size;Quantity;Season
15668240;;Giuseppe Zanotti;RU00018;GZRU00018-006;558.00;41;1;SS21
15668239;;Giuseppe Zanotti;RU00018;GZRU00018-004;558.00;46;1;SS21
15668239;;Giuseppe Zanotti;RU00018;GZRU00018-004;558.00;44;1;SS21
15668239;;Giuseppe Zanotti;RU00018;GZRU00018-004;558.00;43;2;SS21
15668239;;Giuseppe Zanotti;RU00018;GZRU00018-004;558.00;42;2;SS21
15668239;;Giuseppe Zanotti;RU00018;GZRU00018-004;558.00;41;1;SS21
15668234;;Giuseppe Zanotti;RU00011;GZRU00011-009;558.00;46;1;SS21
15668231;;Giuseppe Zanotti;RU00017;GZRU00017-001;483.00;46;1;SS21
15668231;;Giuseppe Zanotti;RU00017;GZRU00017-001;483.00;45;1;SS21
15668231;;Giuseppe Zanotti;RU00017;GZRU00017-001;483.00;44;1;SS21
15668231;;Giuseppe Zanotti;RU00017;GZRU00017-001;483.00;43;2;SS21
15668231;;Giuseppe Zanotti;RU00017;GZRU00017-001;483.00;42;1;SS21
15668231;;Giuseppe Zanotti;RU00017;GZRU00017-001;483.00;41;1;SS21
15646531;15669338;Giuseppe Zanotti;I000061;GZI000061-001;930.00;40;1;SS21
15646531;15669338;Giuseppe Zanotti;I000061;GZI000061-001;930.00;39;1;SS21
15646531;15669338;Giuseppe Zanotti;I000061;GZI000061-001;930.00;38;2;SS21
15646531;15669338;Giuseppe Zanotti;I000061;GZI000061-001;930.00;37;1;SS21
15646531;15669338;Giuseppe Zanotti;I000061;GZI000061-001;930.00;36;1;SS21
15643581;15486730;DSQUARED2;BEM027604600001;DSBEM0276-M1963;250.00;95;1;AW20
15643581;15486730;DSQUARED2;BEM027604600001;DSBEM0276-M1963;250.00;90;1;AW20
15643581;15486730;DSQUARED2;BEM027604600001;DSBEM0276-M1963;250.00;85;1;AW20
15641974;16357636;TOD'S;XXM64C0DG31RE0;TODXM64C0DG31RE0B999;475.00;9,5;1;AW21
15641974;16357636;TOD'S;XXM64C0DG31RE0;TODXM64C0DG31RE0B999;475.00;11;1;AW21
15641974;16357636;TOD'S;XXM64C0DG31RE0;TODXM64C0DG31RE0B999;475.00;10;1;AW21
15637851;15487049;DSQUARED2;FFW001017200001;DSFFW0010-M063;161.00;41;1;AW21
15637851;15487049;DSQUARED2;FFW001017200001;DSFFW0010-M063;161.00;40;2;AW21
15637851;15487049;DSQUARED2;FFW001017200001;DSFFW0010-M063;161.00;39;1;AW21
15637851;15487049;DSQUARED2;FFW001017200001;DSFFW0010-M063;161.00;38;3;AW21
15637851;15487049;DSQUARED2;FFW001017200001;DSFFW0010-M063;161.00;37;3;AW21
15637851;15487049;DSQUARED2;FFW001017200001;DSFFW0010-M063;161.00;36;2;AW21
15635272;;LE SILLA;1805P020M1MMCHI;LS1805P020M1MMCHI185;546.00;39;1;AW20
15635272;;LE SILLA;1805P020M1MMCHI;LS1805P020M1MMCHI185;546.00;38;1;AW20
15635272;;LE SILLA;1805P020M1MMCHI;LS1805P020M1MMCHI185;546.00;37;1;AW20
15635271;;LE SILLA;2911R080R3XLPOW;LS2911R080R3XLPOW561;848.00;39;1;AW20
15635271;;LE SILLA;2911R080R3XLPOW;LS2911R080R3XLPOW561;848.00;38;1;AW20
15635271;;LE SILLA;2911R080R3XLPOW;LS2911R080R3XLPOW561;848.00;37;1;AW20
15635271;;LE SILLA;2911R080R3XLPOW;LS2911R080R3XLPOW561;848.00;36;1;AW20
15635270;;LE SILLA;2101M100R1PPKAB;LS2101M100R1PPKAB158;486.00;39;1;SS21
15635267;;LE SILLA;2028M090R1PPKAB;LS2028M090R1PPKAB158;629.00;39;1;AW20
15635267;;LE SILLA;2028M090R1PPKAB;LS2028M090R1PPKAB158;629.00;38;1;AW20
15635265;;LE SILLA;7512M040M1MMCHI;LS7512M040M1MMCHI158;819.00;37;1;AW20
15635265;;LE SILLA;7512M040M1MMCHI;LS7512M040M1MMCHI158;819.00;36;1;AW20
15626409;;TOD'S;XXM62C0DH60RE0U805;TODXM62C0DH60RE0U805;445.00;9,5;1;AW21
15626409;;TOD'S;XXM62C0DH60RE0U805;TODXM62C0DH60RE0U805;445.00;8;1;AW21
15626409;;TOD'S;XXM62C0DH60RE0U805;TODXM62C0DH60RE0U805;445.00;7;1;AW21
15625089;;TOD'S;XXM42C0DH50VYPB999;TODXM42C0DH50VYPB999;473.00;9,5;1;AW21
15622847;;SERGIO ROSSI;A91810MFI2192941;SRGA91810-2941;931.00;40;1;SS21
15622847;;SERGIO ROSSI;A91810MFI2192941;SRGA91810-2941;931.00;39;2;SS21
15622847;;SERGIO ROSSI;A91810MFI2192941;SRGA91810-2941;931.00;38;2;SS21
15622847;;SERGIO ROSSI;A91810MFI2192941;SRGA91810-2941;931.00;37;2;SS21
15622847;;SERGIO ROSSI;A91810MFI2192941;SRGA91810-2941;931.00;36;1;SS21
15622846;;SERGIO ROSSI;A91760MFI2451498;SRGA91760-1498;754.00;40;1;SS21
15622846;;SERGIO ROSSI;A91760MFI2451498;SRGA91760-1498;754.00;39;2;SS21
15622846;;SERGIO ROSSI;A91760MFI2451498;SRGA91760-1498;754.00;38;2;SS21
15622846;;SERGIO ROSSI;A91760MFI2451498;SRGA91760-1498;754.00;37;2;SS21
15622846;;SERGIO ROSSI;A91760MFI2451498;SRGA91760-1498;754.00;36;1;SS21
15622844;;SERGIO ROSSI;A91150MCRM132222;SRGA91150-2222;811.00;40;1;SS21
15622844;;SERGIO ROSSI;A91150MCRM132222;SRGA91150-2222;811.00;39,5;1;SS21
15622844;;SERGIO ROSSI;A91150MCRM132222;SRGA91150-2222;811.00;39;1;SS21
15622840;;SERGIO ROSSI;A89090MNAN071000;SRGA89090-1000;1245.00;41;1;SS21
15622840;;SERGIO ROSSI;A89090MNAN071000;SRGA89090-1000;1245.00;40;1;SS21
15622840;;SERGIO ROSSI;A89090MNAN071000;SRGA89090-1000;1245.00;39,5;1;SS21
15622840;;SERGIO ROSSI;A89090MNAN071000;SRGA89090-1000;1245.00;39;1;SS21
15622840;;SERGIO ROSSI;A89090MNAN071000;SRGA89090-1000;1245.00;38,5;2;SS21
15622840;;SERGIO ROSSI;A89090MNAN071000;SRGA89090-1000;1245.00;38;1;SS21
15622839;;SERGIO ROSSI;A88920MNAN071000;SRGA88920-1000;1191.00;40;1;SS21
15622839;;SERGIO ROSSI;A88920MNAN071000;SRGA88920-1000;1191.00;39,5;1;SS21
15622839;;SERGIO ROSSI;A88920MNAN071000;SRGA88920-1000;1191.00;39;1;SS21
15622839;;SERGIO ROSSI;A88920MNAN071000;SRGA88920-1000;1191.00;38,5;2;SS21
15622839;;SERGIO ROSSI;A88920MNAN071000;SRGA88920-1000;1191.00;38;1;SS21
15622839;;SERGIO ROSSI;A88920MNAN071000;SRGA88920-1000;1191.00;37,5;1;SS21
15622839;;SERGIO ROSSI;A88920MNAN071000;SRGA88920-1000;1191.00;37;1;SS21
15622837;;SERGIO ROSSI;A85442MAGS032222;SRGA85442-2222;1030.00;41;1;SS21
15622837;;SERGIO ROSSI;A85442MAGS032222;SRGA85442-2222;1030.00;40;1;SS21
15622837;;SERGIO ROSSI;A85442MAGS032222;SRGA85442-2222;1030.00;39,5;1;SS21
15622837;;SERGIO ROSSI;A85442MAGS032222;SRGA85442-2222;1030.00;38,5;1;SS21
15622837;;SERGIO ROSSI;A85442MAGS032222;SRGA85442-2222;1030.00;37,5;1;SS21
15622836;;SERGIO ROSSI;A85323MAGN05;SRGA85323-1000;575.00;39;1;SS21
15622836;;SERGIO ROSSI;A85323MAGN05;SRGA85323-1000;575.00;38,5;2;SS21
15622836;;SERGIO ROSSI;A85323MAGN05;SRGA85323-1000;575.00;38;1;SS21
15622836;;SERGIO ROSSI;A85323MAGN05;SRGA85323-1000;575.00;37,5;1;SS21
15622836;;SERGIO ROSSI;A85323MAGN05;SRGA85323-1000;575.00;36;1;SS21
15620516;;TOD'S;XXW00G0DD30NB6B999;TODXW00G0DD30NB6B999;495.00;39,5;1;SS21
15620516;;TOD'S;XXW00G0DD30NB6B999;TODXW00G0DD30NB6B999;495.00;39;1;SS21
15620516;;TOD'S;XXW00G0DD30NB6B999;TODXW00G0DD30NB6B999;495.00;38;1;SS21
15620516;;TOD'S;XXW00G0DD30NB6B999;TODXW00G0DD30NB6B999;495.00;37,5;1;SS21
15620516;;TOD'S;XXW00G0DD30NB6B999;TODXW00G0DD30NB6B999;495.00;37;2;SS21
15619932;;JIL SANDER;JS35141A12020;JS35141A-999;631.00;39;1;SS21
15619932;;JIL SANDER;JS35141A12020;JS35141A-999;631.00;38,5;1;SS21
15619932;;JIL SANDER;JS35141A12020;JS35141A-999;631.00;38;1;SS21
15619932;;JIL SANDER;JS35141A12020;JS35141A-999;631.00;37,5;1;SS21
15619932;;JIL SANDER;JS35141A12020;JS35141A-999;631.00;37;1;SS21
15619931;;JIL SANDER;JS35121A12011;JS35121A-103;557.00;39;1;SS21
15619931;;JIL SANDER;JS35121A12011;JS35121A-103;557.00;38,5;1;SS21
15619931;;JIL SANDER;JS35121A12011;JS35121A-103;557.00;38;1;SS21
15619931;;JIL SANDER;JS35121A12011;JS35121A-103;557.00;37,5;1;SS21
15619929;;JIL SANDER;JS35053A12004;JS35053A-999;1155.00;39;1;SS21
15619929;;JIL SANDER;JS35053A12004;JS35053A-999;1155.00;38;1;SS21
15619928;;JIL SANDER;JS35053A12002;JS35053A-142;1155.00;38;1;SS21
15619928;;JIL SANDER;JS35053A12002;JS35053A-142;1155.00;37;1;SS21
15619926;;JIL SANDER;JS35050A12001;JS35050A-101;525.00;38;2;SS21
15619926;;JIL SANDER;JS35050A12001;JS35050A-101;525.00;37;2;SS21
15619926;;JIL SANDER;JS35050A12001;JS35050A-101;525.00;36;1;SS21
15619922;;JIL SANDER;JS35028A12020;JS35028A-999;737.00;40;1;SS21
15619922;;JIL SANDER;JS35028A12020;JS35028A-999;737.00;39;1;SS21
15619922;;JIL SANDER;JS35028A12020;JS35028A-999;737.00;37;2;SS21
15619920;;JIL SANDER;JS33043A12039;JS33043A-127;472.00;38;1;SS21
15619920;;JIL SANDER;JS33043A12039;JS33043A-127;472.00;36;1;SS21
15617585;16203161;Giuseppe Zanotti;E000002;GZE000002-013;893.00;40;1;SS21
15617585;16203161;Giuseppe Zanotti;E000002;GZE000002-013;893.00;39;2;SS21
15617585;16203161;Giuseppe Zanotti;E000002;GZE000002-013;893.00;38;2;SS21
15617585;16203161;Giuseppe Zanotti;E000002;GZE000002-013;893.00;37;2;SS21
15613353;15635269;LE SILLA;2101M090R1PPMIN;LS2101M090R1PPMIN001;486.00;40;1;AW20
15597635;15669319;Giuseppe Zanotti;I000016;GZI000016-001;483.00;38,5;1;SS21
15597635;15669319;Giuseppe Zanotti;I000016;GZI000016-001;483.00;38;1;SS21
15597635;15669319;Giuseppe Zanotti;I000016;GZI000016-001;483.00;37,5;1;SS21
15597635;15669319;Giuseppe Zanotti;I000016;GZI000016-001;483.00;37;1;SS21
15597635;15669319;Giuseppe Zanotti;I000016;GZI000016-001;483.00;36;1;SS21
15597621;15669320;Giuseppe Zanotti;I000017;GZI000017-001;505.00;38;1;AW20
15597621;15669320;Giuseppe Zanotti;I000017;GZI000017-001;505.00;37,5;1;AW20
15597621;15669320;Giuseppe Zanotti;I000017;GZI000017-001;505.00;37;1;AW20
15597621;15669320;Giuseppe Zanotti;I000017;GZI000017-001;505.00;36,5;1;AW20
15597621;15669320;Giuseppe Zanotti;I000017;GZI000017-001;505.00;36;1;AW20
15595853;15751857;TOD'S;XXM51B0DH51NF5B999;TODXM51B0DH51NF5B999;495.00;9;1;AW21
15595853;15751857;TOD'S;XXM51B0DH51NF5B999;TODXM51B0DH51NF5B999;495.00;11;1;AW21
15595853;15751857;TOD'S;XXM51B0DH51NF5B999;TODXM51B0DH51NF5B999;495.00;10;1;AW21
15595385;;BALLY;6231690;BLY6231690-16540;390.00;40;1;SS21
15595385;;BALLY;6231690;BLY6231690-16540;390.00;39,5;1;SS21
15595385;;BALLY;6231690;BLY6231690-16540;390.00;37,5;1;SS21
15595385;;BALLY;6231690;BLY6231690-16540;390.00;37;1;SS21
15595385;;BALLY;6231690;BLY6231690-16540;390.00;36;1;SS21
15595383;;BALLY;6231231;BLY6231231-03015;490.00;39,5;1;SS21
15595381;;BALLY;6231096;BLY6231096-0100;490.00;40;1;SS21
15595381;;BALLY;6231096;BLY6231096-0100;490.00;39,5;1;SS21
15595381;;BALLY;6231096;BLY6231096-0100;490.00;38,5;1;SS21
15595381;;BALLY;6231096;BLY6231096-0100;490.00;37;1;SS21
15595381;;BALLY;6231096;BLY6231096-0100;490.00;36;1;SS21
15595335;;Giuseppe Zanotti;IU00009;GZIU00009-001;808.00;45;1;AW20
15595335;;Giuseppe Zanotti;IU00009;GZIU00009-001;808.00;44;1;AW20
15595335;;Giuseppe Zanotti;IU00009;GZIU00009-001;808.00;43;2;AW20
15595335;;Giuseppe Zanotti;IU00009;GZIU00009-001;808.00;42;1;AW20
15595335;;Giuseppe Zanotti;IU00009;GZIU00009-001;808.00;41;1;AW20
15591929;15669325;Giuseppe Zanotti;E000017A;GZE000017A-003;633.00;39;1;SS21
15591929;15669325;Giuseppe Zanotti;E000017A;GZE000017A-003;633.00;38,5;1;SS21
15591929;15669325;Giuseppe Zanotti;E000017A;GZE000017A-003;633.00;38;1;SS21
15591929;15669325;Giuseppe Zanotti;E000017A;GZE000017A-003;633.00;37,5;1;SS21
15591929;15669325;Giuseppe Zanotti;E000017A;GZE000017A-003;633.00;37;1;SS21
15591929;15669325;Giuseppe Zanotti;E000017A;GZE000017A-003;633.00;36;1;SS21
15591692;;Giuseppe Zanotti;I070012;GZI070012-001;808.00;39;1;AW20
15591692;;Giuseppe Zanotti;I070012;GZI070012-001;808.00;37;1;AW20
15587487;13603385;DSQUARED2;BEM009912900001;DSBEM0099-M436;331.00;95;2;AW21
15587487;13603385;DSQUARED2;BEM009912900001;DSBEM0099-M436;331.00;115;3;AW21
15587487;13603385;DSQUARED2;BEM009912900001;DSBEM0099-M436;331.00;110;5;AW21
15587487;13603385;DSQUARED2;BEM009912900001;DSBEM0099-M436;331.00;105;5;AW21
15587487;13603385;DSQUARED2;BEM009912900001;DSBEM0099-M436;331.00;100;5;AW21
15586171;15668252;Giuseppe Zanotti;IU70050;GZIU70050-045;708.00;44;1;AW20
15586171;15668252;Giuseppe Zanotti;IU70050;GZIU70050-045;708.00;43;2;AW20
15579438;15622843;SERGIO ROSSI;A91150MCRM131000;SRGA91150-1000;811.00;39,5;1;SS21
15579438;15622843;SERGIO ROSSI;A91150MCRM131000;SRGA91150-1000;811.00;39;1;SS21
15579438;15622843;SERGIO ROSSI;A91150MCRM131000;SRGA91150-1000;811.00;38,5;2;SS21
15579438;15622843;SERGIO ROSSI;A91150MCRM131000;SRGA91150-1000;811.00;38;1;SS21
15579438;15622843;SERGIO ROSSI;A91150MCRM131000;SRGA91150-1000;811.00;37,5;1;SS21
15575265;;BALLY;6235442;BLY6235442-BLACK;963.00;OS;4;SS21
15571887;;Giuseppe Zanotti;RU00010004;GZRU00010-004;502.00;47;2;AW21
15571887;;Giuseppe Zanotti;RU00010004;GZRU00010-004;502.00;46;1;AW21
15571887;;Giuseppe Zanotti;RU00010004;GZRU00010-004;502.00;45;2;AW21
15571887;;Giuseppe Zanotti;RU00010004;GZRU00010-004;502.00;44;2;AW21
15571887;;Giuseppe Zanotti;RU00010004;GZRU00010-004;502.00;43;4;AW21
15571887;;Giuseppe Zanotti;RU00010004;GZRU00010-004;502.00;42;5;AW21
15571887;;Giuseppe Zanotti;RU00010004;GZRU00010-004;502.00;41;2;AW21
15571887;;Giuseppe Zanotti;RU00010004;GZRU00010-004;502.00;40;1;AW21
15571881;16202933;Giuseppe Zanotti;RW00017;GZRW00017-007;502.00;40;2;AW21
15571881;16202933;Giuseppe Zanotti;RW00017;GZRW00017-007;502.00;39;5;AW21
15571881;16202933;Giuseppe Zanotti;RW00017;GZRW00017-007;502.00;38;5;AW21
15571881;16202933;Giuseppe Zanotti;RW00017;GZRW00017-007;502.00;37;5;AW21
15571881;16202933;Giuseppe Zanotti;RW00017;GZRW00017-007;502.00;36;1;AW21
15570531;15669336;Giuseppe Zanotti;RW00017;GZRW00017-008;502.00;36;1;SS21
15570521;15669315;Giuseppe Zanotti;I970002;GZI970002-012;808.00;38,5;1;SS21
15570521;15669315;Giuseppe Zanotti;I970002;GZI970002-012;808.00;36;1;SS21
15570508;15669335;Giuseppe Zanotti;RW00037;GZRW00037-002;630.00;38;1;SS21
15570508;15669335;Giuseppe Zanotti;RW00037;GZRW00037-002;630.00;36,5;1;SS21
15570508;15669335;Giuseppe Zanotti;RW00037;GZRW00037-002;630.00;36;1;SS21
15570507;15669333;Giuseppe Zanotti;RW00037;GZRW00037-001;630.00;39;1;SS21
15570507;15669333;Giuseppe Zanotti;RW00037;GZRW00037-001;630.00;38,5;1;SS21
15570507;15669333;Giuseppe Zanotti;RW00037;GZRW00037-001;630.00;37,5;1;SS21
15570507;15669333;Giuseppe Zanotti;RW00037;GZRW00037-001;630.00;37;1;SS21
15570507;15669333;Giuseppe Zanotti;RW00037;GZRW00037-001;630.00;36,5;1;SS21
15570482;;Giuseppe Zanotti;RW00022002;GZRW00022-002;728.00;38,5;1;AW20
15570482;;Giuseppe Zanotti;RW00022002;GZRW00022-002;728.00;37,5;1;AW20
15570482;;Giuseppe Zanotti;RW00022002;GZRW00022-002;728.00;37;1;AW20
15570482;;Giuseppe Zanotti;RW00022002;GZRW00022-002;728.00;36,5;1;AW20
15570482;;Giuseppe Zanotti;RW00022002;GZRW00022-002;728.00;36;1;AW20
15570437;15669318;Giuseppe Zanotti;I070017;GZI070017-001;968.00;38,5;1;SS21
15570437;15669318;Giuseppe Zanotti;I070017;GZI070017-001;968.00;36;1;SS21
15570405;15669322;Giuseppe Zanotti;I000036;GZI000036-001;908.00;39;1;SS21
15570405;15669322;Giuseppe Zanotti;I000036;GZI000036-001;908.00;38,5;1;SS21
15570405;15669322;Giuseppe Zanotti;I000036;GZI000036-001;908.00;38;1;SS21
15570405;15669322;Giuseppe Zanotti;I000036;GZI000036-001;908.00;37,5;1;SS21
15570405;15669322;Giuseppe Zanotti;I000036;GZI000036-001;908.00;36,5;1;SS21
15570405;15669322;Giuseppe Zanotti;I000036;GZI000036-001;908.00;36;1;SS21
15569123;16220516;SERGIO ROSSI;A864311000;SRGA86431-1000;620.00;40;1;SS21
15569123;16220516;SERGIO ROSSI;A864311000;SRGA86431-1000;620.00;39;1;SS21
15569123;16220516;SERGIO ROSSI;A864311000;SRGA86431-1000;620.00;38,5;1;SS21
15569123;16220516;SERGIO ROSSI;A864311000;SRGA86431-1000;620.00;38;1;SS21
15569123;16220516;SERGIO ROSSI;A864311000;SRGA86431-1000;620.00;37,5;1;SS21
15569123;16220516;SERGIO ROSSI;A864311000;SRGA86431-1000;620.00;37;1;SS21
15569123;16220516;SERGIO ROSSI;A864311000;SRGA86431-1000;620.00;36,5;1;SS21
15569123;16220516;SERGIO ROSSI;A864311000;SRGA86431-1000;620.00;36;1;SS21
15569123;16220516;SERGIO ROSSI;A864311000;SRGA86431-1000;620.00;35,5;1;SS21
15569040;15486794;DSQUARED2;SNW009559203147;DSSNW0095-M002;569.00;40;1;SS21
15569040;15486794;DSQUARED2;SNW009559203147;DSSNW0095-M002;569.00;38;1;SS21
15569040;15486794;DSQUARED2;SNW009559203147;DSSNW0095-M002;569.00;36;1;SS21
15558081;15668233;Giuseppe Zanotti;RU00008;GZRU00008-002;510.00;44;1;AW20
15558020;15668247;Giuseppe Zanotti;IU00013;GZIU00013-001;1013.00;45;1;AW20
15558020;15668247;Giuseppe Zanotti;IU00013;GZIU00013-001;1013.00;44;1;AW20
15558020;15668247;Giuseppe Zanotti;IU00013;GZIU00013-001;1013.00;43;2;AW20
15558020;15668247;Giuseppe Zanotti;IU00013;GZIU00013-001;1013.00;41;1;AW20
15558017;15668246;Giuseppe Zanotti;IU00013;GZIU00013-002;1013.00;45;1;SS21
15558017;15668246;Giuseppe Zanotti;IU00013;GZIU00013-002;1013.00;44;1;SS21
15558017;15668246;Giuseppe Zanotti;IU00013;GZIU00013-002;1013.00;43;2;SS21
15558017;15668246;Giuseppe Zanotti;IU00013;GZIU00013-002;1013.00;42;1;SS21
15558017;15668246;Giuseppe Zanotti;IU00013;GZIU00013-002;1013.00;41;1;SS21
15558009;15668251;Giuseppe Zanotti;IU00004;GZIU00004-001;908.00;45;1;AW20
15558009;15668251;Giuseppe Zanotti;IU00004;GZIU00004-001;908.00;44;1;AW20
15558009;15668251;Giuseppe Zanotti;IU00004;GZIU00004-001;908.00;43;2;AW20
15558002;15668254;Giuseppe Zanotti;IU00037;GZIU00037-001;865.00;43;1;AW20
15558002;15668254;Giuseppe Zanotti;IU00037;GZIU00037-001;865.00;42;1;AW20
15558002;15668254;Giuseppe Zanotti;IU00037;GZIU00037-001;865.00;41;1;AW20
15557004;15668227;Giuseppe Zanotti;RU00041;GZRU00041-001;630.00;45;1;SS21
15557004;15668227;Giuseppe Zanotti;RU00041;GZRU00041-001;630.00;42;1;SS21
15556989;15668253;Giuseppe Zanotti;IU00018;GZIU00018-003;708.00;45;1;SS21
15556989;15668253;Giuseppe Zanotti;IU00018;GZIU00018-003;708.00;43;2;SS21
15556989;15668253;Giuseppe Zanotti;IU00018;GZIU00018-003;708.00;41;1;SS21
15556187;16236044;Balmain;VM1C230LCTW;BLVM1C230LCTW-0FA;707.55;46;1;AW21
15556187;16236044;Balmain;VM1C230LCTW;BLVM1C230LCTW-0FA;707.55;44;4;AW21
15556187;16236044;Balmain;VM1C230LCTW;BLVM1C230LCTW-0FA;707.55;43;4;AW21
15556187;16236044;Balmain;VM1C230LCTW;BLVM1C230LCTW-0FA;707.55;42;4;AW21
15556187;16236044;Balmain;VM1C230LCTW;BLVM1C230LCTW-0FA;707.55;41;1;AW21
15540525;15461553;SALVATORE FERRAGAMO;733254;FRG733254;529.00;9;1;SS21
15540525;15461553;SALVATORE FERRAGAMO;733254;FRG733254;529.00;8,5;1;SS21
15540525;15461553;SALVATORE FERRAGAMO;733254;FRG733254;529.00;7;1;SS21
15540525;15461553;SALVATORE FERRAGAMO;733254;FRG733254;529.00;6,5;1;SS21
15540525;15461553;SALVATORE FERRAGAMO;733254;FRG733254;529.00;6;1;SS21
15540525;15461553;SALVATORE FERRAGAMO;733254;FRG733254;529.00;5,5;1;SS21
15540525;15461553;SALVATORE FERRAGAMO;733254;FRG733254;529.00;5;1;SS21
15540525;15461553;SALVATORE FERRAGAMO;733254;FRG733254;529.00;4,5;1;SS21
15540525;15461553;SALVATORE FERRAGAMO;733254;FRG733254;529.00;10;1;SS21
15540495;15461548;SALVATORE FERRAGAMO;732962;FRG732962;766.00;9;1;AW20
15540495;15461548;SALVATORE FERRAGAMO;732962;FRG732962;766.00;7;1;AW20
15530683;15555352;KENZO;FA62ES188L73;KENFA62ES188L7399;215.00;40;1;AW21
15530683;15555352;KENZO;FA62ES188L73;KENFA62ES188L7399;215.00;39;1;AW21
15530683;15555352;KENZO;FA62ES188L73;KENFA62ES188L7399;215.00;38;1;AW21
15530683;15555352;KENZO;FA62ES188L73;KENFA62ES188L7399;215.00;37;2;AW21
15530683;15555352;KENZO;FA62ES188L73;KENFA62ES188L7399;215.00;36;2;AW21
15526816;15461622;SALVATORE FERRAGAMO;737268;FRG737268;668.00;8;1;AW20
15526816;15461622;SALVATORE FERRAGAMO;737268;FRG737268;668.00;11,5;1;AW20
15526816;15461622;SALVATORE FERRAGAMO;737268;FRG737268;668.00;10;1;AW20
15510791;;Balmain;UM1C177LCRY;BLUM1C177LCRY-7PB;806.00;45;1;AW20
15510791;;Balmain;UM1C177LCRY;BLUM1C177LCRY-7PB;806.00;42;1;AW20
15510790;;Balmain;UM1C177LCRY;BLUM1C177LCRY-0PA;806.00;46;2;SS21
15510790;;Balmain;UM1C177LCRY;BLUM1C177LCRY-0PA;806.00;45;1;SS21
15510790;;Balmain;UM1C177LCRY;BLUM1C177LCRY-0PA;806.00;43;1;SS21
15509404;16522440;AQUAZZURA;DENHIGP0SUEECA;AQDENHIGP0-SUE-ECA;541.00;41;1;SS21
15509404;16522440;AQUAZZURA;DENHIGP0SUEECA;AQDENHIGP0-SUE-ECA;541.00;40,5;3;SS21
15509404;16522440;AQUAZZURA;DENHIGP0SUEECA;AQDENHIGP0-SUE-ECA;541.00;40;2;SS21
15509404;16522440;AQUAZZURA;DENHIGP0SUEECA;AQDENHIGP0-SUE-ECA;541.00;39;4;SS21
15509404;16522440;AQUAZZURA;DENHIGP0SUEECA;AQDENHIGP0-SUE-ECA;541.00;38;2;SS21
15509404;16522440;AQUAZZURA;DENHIGP0SUEECA;AQDENHIGP0-SUE-ECA;541.00;37,5;1;SS21
15509404;16522440;AQUAZZURA;DENHIGP0SUEECA;AQDENHIGP0-SUE-ECA;541.00;36,5;2;SS21
15509404;16522440;AQUAZZURA;DENHIGP0SUEECA;AQDENHIGP0-SUE-ECA;541.00;36;4;SS21
15509404;15484952;AQUAZZURA;DENHIGP0SUEECA;AQDENHIGP0-SUE-ECA;541.00;41;1;SS21
15509404;15484952;AQUAZZURA;DENHIGP0SUEECA;AQDENHIGP0-SUE-ECA;541.00;40,5;3;SS21
15509404;15484952;AQUAZZURA;DENHIGP0SUEECA;AQDENHIGP0-SUE-ECA;541.00;40;2;SS21
15509404;15484952;AQUAZZURA;DENHIGP0SUEECA;AQDENHIGP0-SUE-ECA;541.00;39;4;SS21
15509404;15484952;AQUAZZURA;DENHIGP0SUEECA;AQDENHIGP0-SUE-ECA;541.00;38;2;SS21
15509404;15484952;AQUAZZURA;DENHIGP0SUEECA;AQDENHIGP0-SUE-ECA;541.00;37,5;1;SS21
15509404;15484952;AQUAZZURA;DENHIGP0SUEECA;AQDENHIGP0-SUE-ECA;541.00;36,5;2;SS21
15509404;15484952;AQUAZZURA;DENHIGP0SUEECA;AQDENHIGP0-SUE-ECA;541.00;36;4;SS21
15505921;15484945;AQUAZZURA;DRWFLAA0SUEF00;AQDRWFLAA0-SUE-F00;485.00;38,5;1;AW20
15505921;15484945;AQUAZZURA;DRWFLAA0SUEF00;AQDRWFLAA0-SUE-F00;485.00;38;1;AW20
15505921;15484945;AQUAZZURA;DRWFLAA0SUEF00;AQDRWFLAA0-SUE-F00;485.00;37,5;2;AW20
15505921;15484945;AQUAZZURA;DRWFLAA0SUEF00;AQDRWFLAA0-SUE-F00;485.00;37;1;AW20
15505921;15484945;AQUAZZURA;DRWFLAA0SUEF00;AQDRWFLAA0-SUE-F00;485.00;36;2;AW20
15502528;15516933;Balmain;UN1A004LMJC;BLUN1A004LMJC-0PA;590.00;M;2;AW21
15492072;;Balmain;UM0C240LSSH;BLUM0C240LSSH-0PA;572.00;44;1;AW21
15492072;;Balmain;UM0C240LSSH;BLUM0C240LSSH-0PA;572.00;42;1;AW21
15492072;;Balmain;UM0C240LSSH;BLUM0C240LSSH-0PA;572.00;41;1;AW21
15487045;;DSQUARED2;BEW004701500001;DSBEW0047-M802;302.00;95;2;AW21
15487045;;DSQUARED2;BEW004701500001;DSBEW0047-M802;302.00;90;2;AW21
15487045;;DSQUARED2;BEW004701500001;DSBEW0047-M802;302.00;85;2;AW21
15487044;;DSQUARED2;BEW004701500001;DSBEW0047-M1159;315.00;95;2;SS21
15487044;;DSQUARED2;BEW004701500001;DSBEW0047-M1159;315.00;90;2;SS21
15487044;;DSQUARED2;BEW004701500001;DSBEW0047-M1159;315.00;85;1;SS21
15486740;;DSQUARED2;SNM011501503051;DSSNM0115-M002;491.00;46;1;AW20
